Folder,File,Variance
Seq_260123_2,WIN_20230126_05_07_52_Pro.jpg,332.7343908175999
Seq_260123_2,WIN_20230126_05_07_57_Pro.jpg,393.618467330922
Seq_260123_2,WIN_20230126_05_08_02_Pro.jpg,485.77312687376866
Seq_260123_2,WIN_20230126_05_08_07_Pro.jpg,533.0413118902841
Seq_260123_2,WIN_20230126_05_08_12_Pro.jpg,508.4749251441001
Seq_260123_2,WIN_20230126_05_08_17_Pro.jpg,466.5868261328696
Seq_260123_2,WIN_20230126_05_08_23_Pro.jpg,358.3522632038963
Seq_260123_2,WIN_20230126_05_08_28_Pro.jpg,270.3108508014255
Seq_260123_2,WIN_20230126_05_08_33_Pro.jpg,160.6189825030856
Seq_260123_2,WIN_20230126_05_08_38_Pro.jpg,104.80756608148151
Seq_260123_2,WIN_20230126_05_08_43_Pro.jpg,68.07247589084837
Seq_260123_2,WIN_20230126_05_08_49_Pro.jpg,45.25417352087232
Seq_260123_2,WIN_20230126_05_08_54_Pro.jpg,32.80664296451145
Seq_260123_2,WIN_20230126_05_08_59_Pro.jpg,25.91862122038735
Seq_260123_2,WIN_20230126_05_09_04_Pro.jpg,20.908872038512765
Seq_260123_2,WIN_20230126_05_09_09_Pro.jpg,17.738211368815108
Seq_260123_2,WIN_20230126_05_09_15_Pro.jpg,16.173671872923112
Seq_260123_2,WIN_20230126_05_09_20_Pro.jpg,14.802796171304918
Seq_260123_2,WIN_20230126_05_09_25_Pro.jpg,13.481626431613499
Seq_260123_2,WIN_20230126_05_16_42_Pro.jpg,13.4157722421858
Seq_260123_2,WIN_20230126_05_16_47_Pro.jpg,12.527218834389581
Seq_260123_2,WIN_20230126_05_16_52_Pro.jpg,11.35836847380532
Seq_260123_2,WIN_20230126_05_16_58_Pro.jpg,10.46728048298094
Seq_260123_2,WIN_20230126_05_17_03_Pro.jpg,9.984072143173218
Seq_260123_2,WIN_20230126_05_17_08_Pro.jpg,9.437816568332245
Seq_260123_2,WIN_20230126_05_17_13_Pro.jpg,9.171264943398368
Seq_260123_2,WIN_20230126_05_17_18_Pro.jpg,8.765862219068742
Seq_260123_2,WIN_20230126_05_17_24_Pro.jpg,8.477820052581361
Seq_260123_3,WIN_20230126_05_33_45_Pro.jpg,8.485685516315035
Seq_260123_3,WIN_20230126_05_33_50_Pro.jpg,8.809182357745701
Seq_260123_3,WIN_20230126_05_33_56_Pro.jpg,9.140386595397526
Seq_260123_3,WIN_20230126_05_34_01_Pro.jpg,9.636864250172511
Seq_260123_3,WIN_20230126_05_34_06_Pro.jpg,10.419327960713705
Seq_260123_3,WIN_20230126_05_34_11_Pro.jpg,10.86549870756997
Seq_260123_3,WIN_20230126_05_34_16_Pro.jpg,11.2588282312923
Seq_260123_3,WIN_20230126_05_34_22_Pro.jpg,12.408306892861262
Seq_260123_3,WIN_20230126_05_34_27_Pro.jpg,13.787857071940106
Seq_260123_3,WIN_20230126_05_34_32_Pro.jpg,14.976802231470748
Seq_260123_3,WIN_20230126_05_34_37_Pro.jpg,16.388071573723686
Seq_260123_3,WIN_20230126_05_34_42_Pro.jpg,18.0216754594485
Seq_260123_3,WIN_20230126_05_34_48_Pro.jpg,21.452318967013888
Seq_260123_3,WIN_20230126_05_34_53_Pro.jpg,26.745257942665944
Seq_260123_3,WIN_20230126_05_34_58_Pro.jpg,32.763604084608296
Seq_260123_3,WIN_20230126_05_35_03_Pro.jpg,45.12105219140583
Seq_260123_3,WIN_20230126_05_35_08_Pro.jpg,70.63834658198888
Seq_260123_3,WIN_20230126_05_35_14_Pro.jpg,108.51480789158086
Seq_260123_3,WIN_20230126_05_35_19_Pro.jpg,185.4657755736351
Seq_260123_3,WIN_20230126_05_35_24_Pro.jpg,279.81565554194975
Seq_260123_3,WIN_20230126_05_35_29_Pro.jpg,378.11378034836446
Seq_260123_3,WIN_20230126_05_35_34_Pro.jpg,472.87943037918933
Seq_260123_3,WIN_20230126_05_35_39_Pro.jpg,523.2112752760146
Seq_260123_3,WIN_20230126_05_35_45_Pro.jpg,527.9936471628718
Seq_260123_3,WIN_20230126_05_35_50_Pro.jpg,88.89861389664543
Seq_260123_3,WIN_20230126_05_36_00_Pro.jpg,303.6116034164322
Seq_260123_3,WIN_20230126_05_36_05_Pro.jpg,240.26551931928
Seq_260123_3,WIN_20230126_05_36_11_Pro.jpg,159.07600916925006
Seq_260123_3,WIN_20230126_05_36_16_Pro.jpg,89.43767191059325
Seq_260123_3,WIN_20230126_05_36_21_Pro.jpg,59.00761970637639
Seq_260123_3,WIN_20230126_05_36_26_Pro.jpg,41.50113728280598
Seq_260123_3,WIN_20230126_05_36_31_Pro.jpg,30.7070178466373
Seq_260123_3,WIN_20230126_05_36_36_Pro.jpg,28.14922109679116
Seq_260123_3,WIN_20230126_05_36_42_Pro.jpg,24.372713776387105
Seq_260123_3,WIN_20230126_05_36_47_Pro.jpg,23.655948484802252
Seq_260123_3,WIN_20230126_05_36_52_Pro.jpg,21.30211030781004
Seq_260123_3,WIN_20230126_05_36_57_Pro.jpg,20.06279776228799
Seq_260123_3,WIN_20230126_05_37_02_Pro.jpg,18.858711103979743
Seq_260123_3,WIN_20230126_05_37_08_Pro.jpg,17.608795244683165
Seq_260123_3,WIN_20230126_05_37_13_Pro.jpg,16.90329362486734
Seq_260123_3,WIN_20230126_05_37_18_Pro.jpg,15.56570481529236
Seq_260123_3,WIN_20230126_05_37_23_Pro.jpg,14.917308030700681
Seq_260123_3,WIN_20230126_05_37_28_Pro.jpg,13.935609493245016
Seq_260123_3,WIN_20230126_05_37_33_Pro.jpg,13.132424955198502
Seq_260123_3,WIN_20230126_05_37_39_Pro.jpg,12.195621250406898
Seq_260123_4,WIN_20230126_05_44_41_Pro.jpg,12.676064416238994
Seq_260123_4,WIN_20230126_05_44_46_Pro.jpg,13.909986652967667
Seq_260123_4,WIN_20230126_05_44_52_Pro.jpg,14.577596731185917
Seq_260123_4,WIN_20230126_05_44_57_Pro.jpg,15.379141762955982
Seq_260123_4,WIN_20230126_05_45_02_Pro.jpg,15.947835299640234
Seq_260123_4,WIN_20230126_05_45_07_Pro.jpg,17.28713113059998
Seq_260123_4,WIN_20230126_05_45_12_Pro.jpg,19.005171180555557
Seq_260123_4,WIN_20230126_05_45_18_Pro.jpg,20.140701725260417
Seq_260123_4,WIN_20230126_05_45_23_Pro.jpg,22.40520924869114
Seq_260123_4,WIN_20230126_05_45_28_Pro.jpg,22.883736680094408
Seq_260123_4,WIN_20230126_05_45_33_Pro.jpg,25.85864707004759
Seq_260123_4,WIN_20230126_05_45_38_Pro.jpg,31.376832587178555
Seq_260123_4,WIN_20230126_05_45_43_Pro.jpg,34.15076798464457
Seq_260123_4,WIN_20230126_05_45_49_Pro.jpg,42.00573646459579
Seq_260123_4,WIN_20230126_05_45_54_Pro.jpg,61.01171020439995
Seq_260123_4,WIN_20230126_05_45_59_Pro.jpg,90.6450909219424
Seq_260123_4,WIN_20230126_05_46_04_Pro.jpg,158.4093966952854
Seq_260123_4,WIN_20230126_05_46_09_Pro.jpg,236.87350873205398
Seq_260123_4,WIN_20230126_05_46_14_Pro.jpg,324.36623663244256
Seq_260123_4,WIN_20230126_05_46_20_Pro.jpg,405.07185686364704
Seq_260123_4,WIN_20230126_05_46_25_Pro.jpg,456.42923531340506
Seq_260123_4,WIN_20230126_05_46_30_Pro.jpg,468.6544469491641
Seq_260123_4,WIN_20230126_05_46_35_Pro.jpg,541.0110434671085
Seq_260123_4,WIN_20230126_05_46_40_Pro.jpg,504.37301125064414
Seq_260123_4,WIN_20230126_05_46_45_Pro.jpg,374.6134988220109
Seq_260123_4,WIN_20230126_05_46_51_Pro.jpg,289.53033156941734
Seq_260123_4,WIN_20230126_05_46_56_Pro.jpg,188.9523042415937
Seq_260123_4,WIN_20230126_05_47_01_Pro.jpg,104.89862744003932
Seq_260123_4,WIN_20230126_05_47_06_Pro.jpg,71.92052924464542
Seq_260123_4,WIN_20230126_05_47_11_Pro.jpg,46.865201904254484
Seq_260123_4,WIN_20230126_05_47_17_Pro.jpg,34.48984091414345
Seq_260123_4,WIN_20230126_05_47_22_Pro.jpg,26.75165364240011
Seq_260123_4,WIN_20230126_05_47_27_Pro.jpg,21.744442653910326
Seq_260123_4,WIN_20230126_05_47_32_Pro.jpg,18.34827990763982
Seq_260123_4,WIN_20230126_05_47_37_Pro.jpg,16.516344189283586
Seq_260123_4,WIN_20230126_05_47_43_Pro.jpg,15.31524748050901
Seq_260123_4,WIN_20230126_05_47_48_Pro.jpg,13.66679617305332
Seq_260123_4,WIN_20230126_05_47_53_Pro.jpg,12.769159748670791
Seq_260123_4,WIN_20230126_05_47_58_Pro.jpg,11.684501390573708
Seq_260123_4,WIN_20230126_05_48_03_Pro.jpg,10.941020601230198
Seq_260123_4,WIN_20230126_05_48_09_Pro.jpg,10.296855811553531
Seq_260123_4,WIN_20230126_05_48_14_Pro.jpg,9.586193738767834
Seq_260123_4,WIN_20230126_05_48_19_Pro.jpg,9.420826928710937
Seq_260123_4,WIN_20230126_05_48_24_Pro.jpg,9.212642501788666
Seq_260123_4,WIN_20230126_05_48_29_Pro.jpg,8.599499778652191
